4212	50																							19	33	34	42	44	45	52		
4213	13	25							47		5	38		7	8	11	14			50			60	63	68	72	74	108	125	140		
4214	4																										5	56	63	142		
4215	94																															
4216	30																	7	13	24	32	34	42	45	50	58	60	78	97	143		
4217	49																															
4218	32																					0	7	11	27	33	73	92	117	139		
4219	71																									0	14	23	60	68		
4220	81																												17	109		
4221	59																							5	11	38	42	52	64	140		
4222	4																								11	17	42	60	112	146		
4223	30																												19	129		
4224	6																															
4225	7																															
4226	92																													7		
4227	65																										23	84	125	158		
4228	11																															
4229	54																					0	7	11	14	17	72	85	102	165		
4230	0	4	8	11	14	18	21	25	39				50	72	87		54	69	75				91			98	112	113	139	145		
4231	0																						7	11	14	19	24	39	41	74		
4232	58																							0	11	23	35	63	86	147		
4233	58																						5	7	18	31	34	57	77	97		
4234	42																				5	7	11	14	15	24	31	65	92	105		
4235	50																									0	7	42	46	76		
4236	19																															
4237	93																			2	5	7	27	33	49	65	67	68	72	79		
4238	31																													37		
4239	4																											19	24	56		
4240	50																											0	46	79		
4241	31																															
4242	4																											75	76	85		
4243	50																															
4244	7																										13	23	34	109		
4245	53																											37	47	90		
4246	143																		5	7	9	17	24	31	32	36	39	48	59	71		
4247	30																							5	7	19	42	50	58	90		
4248	5																									19	24	25	31	120		
4249	11																											31	52	79		
4250	5																													24		
4251	7																						13	24	25	31	39	57	63	100		
4252	58																										17	45	108	129		
4253	59																															
4254	59																															
4255	11																											7	25	34		
4256	32																					7	26	27	29	33	42	45	60	74		
4257	42																									11	25	31	85	140		
4258	4																															
4259	0																								4	6	31	34	47	49		
4260	30																						0	5	7	46	59	65	89	109		
4261	67																															
4262	8																									24	31	34	35	49		
4263	50																												39	46		
4264	17																													47		
4265	0																															
4266	50																											5	42	51		
4267	142																															
4268	8																							1	18	24	25	47	52	69		
4269	7																												35	39		
4270	30																											42	49	92		
4271	11																							5	25	28	34	35	60	151		
4272	24																												49	94		
4273	7																											17	52	60		
4274	7																											37	51	63		
4275	113																											25	52	90		
4276	7																													17		
4277	58																													29		
4278	76																															
4279	42																									2	7	11	38	40		
4280	50																											19	42	127		
4281	50																									8	14	31	51	155		
4282	24																													31		
4283	30																															
4284	58																													47		
4285	90																													37		
4286	4																						2	7	23	34	52	56	57	59		
4287	70																			4	5	7	23	34	38	40	57	63	68	69		
4288	4																						1	11	14	25	34	52	60	135		
4289	7																													60		
4290	7																										26	34	35	39		
4291	67																															
4292	113																										21	25	34	94		
4293	59																										7	14	65	109		
4294	11																								19	35	41	49	94	99		
4295	59																												60	109		
4296	92																									5	7	14	34	117		
4297	5																															
4298	59																											34	37	46		
4299	52																															
4300	7																												5	24		
4301	71																									8	11	31	51	63		
4302	8																							5	7	23	25	31	42	56		
4303	8																										17	24	31	35		
4304	11																												7	51		
4305	54																															
4306	58																							7	11	39	42	60	65	72		
4307	39																												24	35		
4308	35																															
4309	49																															
4310	70																						7	19	27	31	39	44	58	139		
4311	7																										35	46	72	119		
4312	29																					5	6	7	14	17	19	65	78	127		
4313	8																							5	11	26	33	34	60	91		
4314	29																											7	57	92		
4315	80																															
4316	11																													38		
4317	7																													114		
4318	42																											11	17	149		
4319	58																												74	78		
4320	58																											7	18	35		
4321	35																													111		
4322	17																															
4323	29																									2	11	18	34	35		
4324	50																				7	17	25	34	47	52	70	82	85	126		
4325	51																											19	31	34		
4326	58																							7	14	17	39	51	78	81		
4327	42																													11		
4328	54																											7	11	21		
4329	42																				2	5	7	11	17	21	22	27	34	93		
4330	75																															
4331	11																											7	49	51		
4332	4																							5	7	26	57	60	65	105		
4333	30																												31	35		
4334	49																															
4335	32																5	7	8	9	14	24	29	34	39	42	54	60	62	63		
4336	7																															
4337	0																													7		
4338	58																						4	8	11	19	23	53	60	147		
4339	7																												26	72		
4340	54																											23	39	105		
4341	105																															
4342	50																				5	11	25	29	32	42	55	58	86	140		
4343	58																							5	18	31	35	42	74	135		
4344	58																									7	11	17	29	54		
4345	4																									7	8	11	24	42		
4346	30																			7	17	19	47	50	58	65	81	92	93	97		
4347	49																															
4348	50																									7	14	32	53	94		
4349	42																												31	129		
4350	31																															
4351	49																															
4352	19																															
4353	58																									7	11	39	42	65		
4354	8																						7	11	17	21	35	42	49	51		
4355	51																															
4356	11																													26		
4357	29																									11	13	39	85	105		
4358	13																															
4359	50																							0	11	24	35	41	72	112		
4360	92																								2	7	17	24	35	65		
4361	58																											65	67	139		
4362	30																							11	19	29	35	57	62	82		
4363	70																									6	9	18	24	57		
4364	4																													62		
4365	17																												6	23		
4366	30																				7	11	17	26	35	54	59	63	92	109		
4367	7																												14	105		
4368	11																				7	9	19	26	31	33	45	78	108	139		
4369	42																												11	92		
4370	17																												31	51		
4371	8																									11	39	42	78	92		
4372	17																															
4373	30																								7	32	42	65	87	103		
4374	30																	4	5	7	11	17	29	42	50	53	59	105	112	117		
4375	0																										4	8	11	42		
4376	39																															
4377	11																						1	7	13	21	45	78	115	135		
4378	70																											7	23	35		
4379	69																												35	52		
4380	58																			0	2	6	7	11	14	33	35	60	72	77		
4381	0																										5	7	17	60		
4382	50																									7	17	19	51	97		
4383	31																												100	126		
4384	0																								2	12	14	35	90	102		
4385	11																												44	89		
4386	70																									4	23	37	39	46		
4387	50																												17	52		
4388	50																							5	11	17	32	39	42	60		
4389	50																							0	5	10	17	31	65	161		
4390	50																				4	5	7	13	17	35	57	64	66	70		
4391	56																													126		
4392	29																						0	4	7	17	38	51	73	78		
4393	49																															
4394	92																		7	11	13	14	17	19	35	38	57	60	77	107		
4395	50																						0	11	17	19	31	34	42	107		
4396	50																								6	11	17	31	91	121		
4397	5																										17	21	45	51		
4398	32																							2	11	14	39	47	51	93		
4399	29																				5	7	8	22	33	38	42	54	60	98		
4400	18																													17		
4401	58																												2	28		
4402	4																										15	52	59	93		
4403	91																											35	94	111		
4404	4																					2	5	11	17	31	35	42	60	138		
4405	50																			2	7	15	17	32	33	40	56	73	78	103		
4406	30																											17	28	52		
4407	17																															
4408	73																											24	34	35		
4409	0																					7	11	14	26	35	42	56	74	91		
4410	128																											19	24	31		
4411	71																							7	11	17	24	28	41	42		
4412	50																								2	18	39	46	69	79		
4413	94																													82		
4414	54																0	7	11	14	19	24	56	65	67	73	93	98	103	104		
4415	32																				5	7	11	14	15	33	42	68	92	112		
4416	24			34	47		6	69		17		5	7	11	36	38		4	8	42			71			121		74	93	112		
4417	63																												35	69		
4418	4																							7	14	24	49	65	67	154		
4419	19	25	29					17	27			7	11			0	4	8			31	57		33	35	42	59	63	73	97	124	
4420	58																								2	11	29	42	78	94		
4421	23																															
4422	42																										7	35	106	160		
4423	30																													19		
4424	0																											44	72	146		
4425	17																													39		
4426	4																									5	7	17	26	37		
4427	9																													34		
4428	50																			1	7	11	13	34	45	58	60	63	70	160		
4429	71																						0	8	25	46	52	56	58	90		
4430	2			4	5	6	7	8	9	13	14	15	17	29	42	46	50	56	60	65		30	83	89	139		90	92	97	143	151	
4431	32																							6	7	31	35	49	57	58		
4432	4																								7	42	60	65	78	82		
4433	32																										0	5	58	59		
4434	42																								5	21	24	27	39	51		
4435	32																							4	17	24	25	35	39	82		
4436	19																													52		
4437	150																															
4438	49																															
4439	4																						2	6	7	39	56	65	100	107		
4440	29																											0	42	85		
4441	7																													17		
4442	24																													31		
4443	58																							2	8	11	26	35	38	42		
4444	58																									4	42	60	78	139		
4445	8																					5	6	11	21	51	60	65	85	158		
4446	85																															
4447	0																					4	5	8	9	11	18	21	34	56		
4448	1		0	7			17				19		23	24		26			25	30	94	116		31	34	39	44	47	71	73	83	
4449	50																		4	5	11	12	14	18	29	35	44	89	97	131		
4450	42																								7	11	17	52	69	97		
4451	42																															
4452	4																										18	51	57	104		
4453	8																									17	42	49	77	142		
4454	4	7	23			5		6	13	25		31	45			38		35			50		52	57		63	75	77	97	105		
4455	26																									5	13	23	65	138		
4456	29																						7	11	26	31	34	42	65	156		
4457	30																										24	42	49	56		
4458	42																				11	17	18	37	44	45	46	68	108	109		
4459	30																							7	8	11	31	38	42	145		
4460	54																								7	11	35	42	105	126		
4461	135																													19		
4462	4																								11	17	19	42	62	124		
4463	8																															
4464	0																											1	26	125		
4465	34																													80		
4466	30																					6	32	33	35	39	65	77	98	123		
4467	7																												65	74		
4468	54																												39	67		
4469	13																													47		
4470	31																													25		
4471	54																					7	8	9	11	42	51	60	131	134		
4472	30																												6	60		
4473	68																													39		
4474	35																															
4475	32																										7	11	24	58		
4476	105																									17	35	51	52	142		
4477	8																													6		
4478	4																											7	8	62		
4479	54																								11	21	42	62	99	147		
4480	113																												52	69		
4481	21																															
4482	7																															
4483	4																											17	35	42		
4484	7																									5	14	17	35	86		
4485	19																															
4486	7																												26	60		
4487	30																									9	11	13	44	57		
4488	0																													4		
4489	54																									12	34	39	45	86		
4490	156																															
4491	50																			7	11	17	23	24	25	31	41	52	63	65		
4492	5																										18	19	24	43		
4493	50																							7	11	35	42	74	85	125		
4494	19																															
4495	67																															
4496	73																															
4497	32																															
4498	32																							7	11	29	31	42	60	98		
4499	93																												7	39		
4500	30																													25		
4501	31																															
4502	23																													51		
4503	32																						11	18	23	31	37	39	58	98		
4504	29																	7	11	17	28	31	34	42	51	52	65	82	110	149		
4505	42																										17	33	36	129		
4506	31																															
4507	5																												21	91		
4508	23																											19	24	31		
4509	142																															
4510	7																												33	100		
4511	89																													47		
4512	7																										19	22	78	90		
4513	11																											5	35	60		
4514	50																												17	34		
4515	11																				2	9	17	23	35	37	45	46	63	120		
4516	101																		4	5	7	8	12	13	26	57	59	60	109	138		
4517	8																								24	31	45	53	78	90		
4518	0																			4	5	7	8	11	17	31	34	42	51	92		
4519	28																															
4520	123																						5	26	31	34	74	77	79	80		
4521	58																			7	11	17	20	26	35	38	45	46	60	92		
4522	50																						5	7	8	24	34	42	83	98		
4523	8																					2	12	18	25	33	34	42	114	160		
4524	24																															
4525	7																												33	68		
4526	92																															
4527	143																										8	42	45	78		
4528	123																										11	34	42	94		
4529	42																										31	46	82	116		
4530	0																										4	7	11	42		
4531	31																													41		
4532	19																															
4533	63																						9	25	39	65	79	119	120	140		
4534	19																															
4535	139																									19	31	34	57	115		
4536	50																										1	7	12	69		
4537	5																												2	35		
4538	32																		5	7	14	25	35	42	57	88	99	120	126	147		
4539	123																	2	7	8	11	23	25	42	58	68	98	100	114	150		
4540	0																						5	14	31	38	59	78	97	148		
4541	38																										9	17	35	67		
4542	153																									7	11	31	35	77		
4543	42																												11	19		
4544	19																															
4545	32																										11	49	52	78		
4546	14																													26		
4547	4																										19	31	40	65		
4548	42																						7	11	28	35	60	68	69	78		
4549	4																							2	11	17	19	31	45	89		
4550	50																					0	7	31	41	54	56	75	98	147		
4551	24																															
4552	45																													107		
4553	29																										11	25	35	52		
4554	7																												31	138		
4555	70																						7	11	44	45	52	56	65	67		
4556	140																												35	47		
4557	30																					6	11	13	17	19	23	40	70	128		
4558	54																									14	31	64	67	104		
4559	60																												65	86		
4560	86																															
4561	53																													67		
4562	4																										5	8	61	78		
4563	5																													24		
4564	7																								6	19	31	60	63	77		
4565	50																	4	11	14	23	31	34	38	40	45	55	60	77	156		
4566	24																															
4567	49																															
4568	4																						5	7	17	19	24	60	85	114		
4569	19																															
4570	58																					2	7	11	34	40	42	56	65	93		
4571	45																													47		
4572	17																															
4573	0																													11		
4574	50																							4	7	11	41	65	94	99		
4575	4																												34	47		
4576	7																															
4577	49																															
4578	7																												60	160		
4579	17																															
4580	50																									31	34	45	52	75		
4581	4																												43	77		
4582	19																															
4583	65																												49	52		
4584	31																													49		
4585	7																					19	31	39	57	63	79	82	86	104		
4586	4																													36		
4587	70																7	23	24	31	34	37	40	41	45	52	54	61	128	138		
4588	95																													20		
4589	68																															
4590	19																													52		
4591	11																												18	156		
4592	0	4	39			7	11	42		51			21	25	34	52		59	62	66			113							128		
4593	67																															
4594	49																															
4595	5																											9	17	25		
4596	24																															
4597	4																												38	72		
4598	30																										26	31	83	121		
4599	5																													39		
4600	19																												20	28		
4601	4																												5	9		
4602	18																												35	51		
4603	0																										8	24	35	73		
4604	35																															
4605	31																												49	82		
4606	4																								19	24	31	57	63	94		
4607	24																													19		
4608	49																													75		
4609	92																							5	7	11	28	39	52	65		
4610	39																													31		
4611	4																						2	5	24	31	35	47	51	97		
4612	54																							7	11	25	31	37	49	66		
4613	8																									6	7	19	24	34		
4614	31																															
4615	58																						4	7	8	41	52	57	60	99		
4616	17																															
4617	60																													17		
4618	31																													13		
4619	14																							25	31	34	37	39	90	97		
4620	49																															
4621	4																										7	17	18	38		
4622	7																											24	35	53		
4623	5																												31	46		
4624	50																										5	39	52	79		
4625	30																						2	7	11	14	17	41	49	104		
4626	123																			5	11	13	42	44	52	60	65	68	77	163		
4627	49																															
4628	4																						5	9	11	17	31	42	52	59		
4629	5																											17	40	78		
4630	35																															
4631	12																											6	17	33		
4632	8																															
4633	6																															
4634	50																								5	7	17	38	39	42		
4635	7																													96		
4636	30																										0	2	8	50		
4637	49																															
4638	7																										5	14	28	53		
4639	17																													31		
4640	8																													17		
4641	49																															
4642	0																					4	8	11	17	39	42	62	69	151		
4643	14																						5	9	17	24	31	34	35	66		
4644	4																													51		
4645	0																												63	96		
4646	0																											2	7	8		
4647	14																							13	17	34	51	90	97	103		
4648	80																													96		
4649	51																															
4650	35																															
4651	4																							5	7	8	22	26	39	51		
4652	17																												24	31		
4653	50																											17	31	125		
4654	50																													20		
4655	7																													5		
4656	8																											39	53	56		
4657	5																													24		
4658	5																												9	17		
4659	50																								0	2	14	17	31	65		
4660	0																												5	56		
4661	18																											6	12	100		
4662	50																													13		
4663	7																							2	31	33	39	49	51	98		
4664	0																									7	11	17	46	140		
4665	58																									0	7	8	11	160		
4666	8																												9	122		
4667	49																															
4668	49																													35		
4669	115																															
4670	45																															
4671	42																											60	74	130		
4672	123																							6	7	11	17	24	33	34		
4673	7																										17	19	24	51		
4674	17																															
4675	58																												42	98		
4676	11																													109		
4677	7																													52		
4678	24																													31		
4679	50																							0	2	11	19	56	60	78		
4680	29																			5	7	17	23	26	65	67	68	74	100	126		
4681	40		4	7	8	11	42		5	9	38		23		19	46	47	134		63	71			155								
4682	90																													103		
4683	125																															
4684	5																															
4685	123																			1	8	17	23	39	40	47	51	63	65	122		
4686	4																				2	5	7	11	17	24	42	65	105	125		
4687	8																													5		
4688	17																													52		
4689	42																															
4690	4																							6	13	17	31	59	60	73		
4691	60																												24	39		
4692	50																									0	5	7	23	54		
4693	30																									17	31	50	52	129		
4694	123																									11	42	60	77	90		
4695	7																													49		
4696	32																							4	6	31	52	58	60	74		
4697	13																													126		
4698	9																									46	49	56	74	86		
4699	7																											19	35	51		
4700	0																									2	19	53	57	92		
4701	4																												39	51		
4702	50																						13	17	28	57	68	80	84	125		
4703	7																													6		
4704	131																															
4705	0																										7	8	42	74		
4706	29																								11	17	33	42	77	78		
4707	49																															
4708	4																															
4709	53																											21	44	134		
4710	49																															
4711	123																										4	11	42	58		
4712	9																													17		
4713	123																										7	11	17	52		
4714	50																									4	8	19	26	53		
4715	30																					4	7	42	45	50	73	78	97	125		
4716	50																											18	19	147		
4717	7																											14	19	33		
4718	7																										17	65	97	105		
4719	78																													90		
4720	42																											5	11	87		
4721	8																									5	7	11	74	98		
4722	24																															
4723	31																															
4724	143																								2	11	32	41	78	99		
4725	0																							7	8	9	13	44	57	109		
4726	121																															
4727	0																												18	26		
4728	70																												7	17		
4729	54																											2	31	48		
4730	58																									7	11	27	74	83		
4731	153																												11	132		
4732	49																															
4733	50																													17		
4734	17																													49		
4735	50																												31	85		
4736	17																													104		
4737	78																													24		
4738	8																							2	7	23	34	35	44	51		
4739	7																													34		
4740	30																							11	17	56	57	60	65	112		
4741	11																													105		
4742	23																												19	35		
4743	0																															
4744	7																												17	75		
4745	30																					2	5	9	14	50	52	59	60	65		
4746	53																													25		
4747	82																															
4748	31																															
4749	50																											5	39	69		
4750	113																													47		
4751	39																										19	25	74	85		
4752	85																													96		
4753	4																								8	28	35	41	42	129		
4754	19																													94		
4755	127																													57		
4756	12																													17		
4757	42																													49		
4758	8																										3	7	31	79		
4759	42																										7	11	19	131		
4760	50																							7	17	34	65	78	90	109		
4761	19																															
4762	51																											41	49	99		
4763	68																													104		
4764	31																															
4765	31																										19	57	82	129		
4766	7																												14	69		
4767	30																													17		
4768	4																									8	33	52	57	100		
4769	143																								9	18	31	42	87	92		
4770	5																													34		
4771	31																													13		
4772	42																									5	11	52	72	95		
4773	54																	4	5	7	11	14	19	23	31	37	60	68	104	124		
4774	8																												31	38		
4775	19																															
4776	8																												31	75		
4777	4																									14	17	52	79	115		
4778	63																													46		
4779	7																											17	35	39		
4780	143																									2	7	11	42	78		
4781	30																											7	17	89		
4782	63																															
4783	42																							7	11	28	79	104	106	117		
4784	9																									45	46	52	138	147		
4785	49																															
4786	7																													39		
4787	17																													28		
4788	49																															
4789	50																												5	17		
4790	49																															
4791	129																															
4792	5																															
4793	131																												25	91		
4794	7																									5	9	17	25	139		
4795	50																										31	52	73	127		
4796	17																												33	39		
4797	58																					2	8	36	41	63	76	78	98	99		
4798	26																												31	109		
4799	17																													6		
4800	30																											7	14	63		
4801	24																															
4802	31																															
4803	123																												34	90		
4804	71																											4	5	17		
4805	6																															
4806	17																													82		
4807	0																													84		
4808	49																															
4809	39																															
4810	90																															
4811	60																												78	90		
4812	17																													51		
4813	31																											19	82	129		
4814	66																												23	35		
4815	7																							26	35	63	67	76	100	126		
4816	42																													105		
4817	30																												14	51		
4818	19																													129		
4819	31																															
4820	11																					6	7	31	34	63	68	74	80	97		
4821	26																													5		
4822	8																													31		
4823	138																													96		
4824	30																															
4825	29																									5	9	35	69	90		
4826	26																												18	24		
4827	54																			7	17	26	31	52	55	57	63	74	109	134		
4828	0																										7	42	51	92		
4829	17																												31	75		
4830	19																															
4831	58																													4		
4832	9																										39	77	85	141		
4833	4																											7	8	39		
4834	53																															
4835	58																											39	42	51		
4836	50																											7	39	58		
4837	5																												28	49		
4838	123																								11	17	31	51	94	113		
4839	4																												37	51		
4840	54																						7	11	33	49	72	74	144	156		
4841	42																								5	11	17	24	25	57		
4842	32																							7	17	23	34	60	96	108		
4843	63																													51		
4844	6																															
4845	8																									6	12	13	24	33		
4846	50																										11	35	89	102		
4847	50																										5	7	11	31		
4848	7																	5	13	17	23	31	38	44	52	67	73	79	85	125		
4849	0																													67		
4850	24																															
4851	39																															
4852	50																											17	35	52		
4853	50																												19	105		
4854	7																												17	142		
4855	143																									5	7	12	23	112		
4856	24																															
4857	29																															
4858	130																													19		
4859	123																										0	8	24	42		
4860	122																															
4861	19																															
4862	7																											17	40	66		
4863	90																												23	34		
4864	63																											5	57	69		
4865	62																											11	31	49		
4866	17																											6	31	33		
4867	50																									8	11	45	57	123		
4868	50																												17	53		
4869	14																													57		
4870	32																												13	34		
4871	7																											24	46	132		
4872	17																															
4873	17																												31	110		
4874	0																						5	24	25	31	34	37	52	59		
4875	17																												6	39		
4876	98																													134		
4877	50																								23	31	46	58	83	97		
4878	4																										6	8	36	62		
4879	46																												25	85		
4880	0																							4	34	37	46	72	86	87		
4881	98																												28	85		
4882	1																												19	129		
4883	29																									52	65	66	69	94		
4884	7																															
4885	47																															
4886	24																															
4887	7																										23	24	99	130		
4888	19																															
4889	5																													43		
4890	7																											6	35	165		
4891	50																							6	13	25	31	68	70	105		
4892	11																							1	2	18	24	52	91	109		
4893	4																												5	53		
4894	6																												88	121		
4895	42																										49	51	69	125		
4896	30																			1	7	11	14	35	46	49	51	56	58	130		
4897	70																										5	31	40	63		
4898	8																										7	23	53	65		
4899	5																												33	52		
4900	123																												7	17		
4901	31																													48		
4902	58																									31	39	52	65	92		
4903	7																													78		
4904	19																															
4905	24																															
4906	37																													126		
4907	59																												5	60		
4908	63																													31		
4909	70																											88	92	93		
4910	58																								2	4	19	31	57	68		
4911	69																													94		
4912	7																										2	19	31	51		
4913	2																												34	82		
4914	7																															
4915	7																											6	24	63		
4916	11																												17	137		
4917	65																															
4918	49																															
4919	50																												57	94		
4920	38																								6	24	34	52	56	77		
4921	70																											42	60	150		
4922	7																															
4923	11																										38	39	77	90		
4924	50																										17	31	78	82		
4925	19																															
4926	67																													57		
4927	51																															
4928	60																												2	13		
4929	4																												60	151		
4930	0																													8		
4931	8																												31	88		
4932	46																													37		
4933	4																							2	7	11	44	46	51	134		
4934	30																						0	8	38	51	52	53	73	90		
4935	50																							17	24	31	33	34	94	102		
4936	30																									26	31	40	49	50		
4937	26																												6	19		
4938	123																							0	5	24	25	51	57	69		
4939	11																							7	23	31	34	37	39	83		
4940	7																															
4941	65																															
4942	8																													60		
4943	11																									7	85	116	120	125		
4944	50																					5	11	12	24	34	52	63	66	68		
4945	45																															
4946	2																													47		
4947	7																												17	89		
4948	30																								11	23	46	50	52	73		
4949	7																															
4950	7																												97	105		
4951	51																										31	49	52	57		
4952	74																						31	45	47	49	52	56	67	95		
4953	20																															
4954	17																													10		
4955	24																															
4956	0																					6	7	8	35	41	42	52	75	108		
4957	0																										2	42	52	69		
4958	7																							2	5	24	31	38	39	63		
4959	30																						5	7	14	17	29	42	101	139		
4960	31																															
4961	123																													11		
4962	50																									17	31	52	53	97		
4963	50																								17	31	49	63	123	138		
4964	25																															
4965	49																															
4966	19																													35		
4967	143																								11	33	39	40	41	42		
4968	39																													13		
4969	29																							11	17	33	35	54	56	94		
4970	49																													35		
4971	35																															
4972	50																													17		
4973	0																									6	8	18	42	86		
4974	49																															
4975	30																5	6	7	11	17	18	35	42	52	74	79	92	123	125		
4976	17																													51		
4977	49																															
4978	30																											7	17	35		
4979	30																								4	24	50	51	123	146		
4980	31																													19		
4981	123																									7	31	32	42	92		
4982	94																															
4983	50																													11		
4984	51																									2	31	35	74	98		
4985	163																												31	37		
4986	68																											31	46	98		
4987	63																													5		
4988	6																															
4989	11																												12	31		
4990	30																				5	7	17	35	38	39	50	68	73	97		
4991	58																											7	34	98		
4992	5																													17		
4993	29																							0	5	35	42	51	57	60		
4994	70																													97		
4995	30																						4	11	17	24	31	34	45	46		
4996	54																												11	73		
4997	94																															
4998	36																													39		
4999	37																															
5000	69																												67	120		
5001	113																		5	7	11	34	38	57	60	62	68	71	78	92		
5002	58																								7	8	15	29	35	42		
5003	58																								2	4	5	17	55	78		
5004	42																												11	93		
5005	4																												17	67		
5006	58																									7	17	41	56	57		
5007	19																															
5008	7																													23		
5009	38																															
5010	50																							10	17	31	49	51	52	123		
5011	7																												14	33		
5012	7																											24	31	75		
5013	67																															
5014	46																															
5015	54																								9	17	60	79	98	108		
5016	94																															
5017	49																															
5018	30																						11	18	32	54	63	74	91	109		
5019	42																												24	115		
5020	77																													88		
5021	40																									19	31	57	82	129		
5022	4																													80		
5023	70																								0	4	8	23	40	52		
5024	50																									7	8	25	42	54		
5025	11																															
5026	6																															
5027	8																								11	17	38	57	68	80		
5028	7																											14	25	31		
5029	31																													46		
5030	7																															
5031	53																													96		
5032	56																													96		
5033	58																					1	7	11	17	34	37	61	109	127		
5034	45																															
5035	8																												49	52		
5036	63																								17	31	35	49	51	66		
5037	94																															
5038	138																													49		
5039	39																												24	85		
5040	49																															
5041	50																												24	123		
5042	17																													73		
5043	115																													49		
5044	32																									7	17	35	42	98		
5045	31																															
5046	138																													13		
5047	7																											19	24	33		
5048	0	4		5	7	11	14		9			2	6		23	46		65		37	42		76							105		
5049	143																												4	11		
5050	50																													7		
5051	113																									8	24	29	42	52		
5052	49																															
5053	70																					13	17	23	25	34	37	40	46	49		
5054	31																															
5055	39																										1	6	24	67		
5056	4																								1	8	24	31	62	75		
5057	0																										4	5	18	39		
5058	8																															
5059	5																															
5060	42																											7	68	112		
5061	46																													85		
5062	50																								5	7	34	39	47	60		
5063	31																															
5064	31																													37		
5065	7																															
5066	50																							4	7	11	23	42	75	92		
5067	50																												5	123		
5068	7																												2	31		
5069	58																										0	5	11	63		
5070	7																											17	34	65		
5071	7																													51		
5072	17																										31	39	109	125		
5073	7																													19		
5074	162																															
5075	35																															
5076	141																															
5077	70																				2	4	5	7	11	17	27	52	56	81		
5078	50																											14	65	68		
5079	19																															
5080	58																											4	7	65		
5081	85																															
5082	30																								4	7	33	42	108	125		
5083	146																															
5084	19																															
5085	67																															
5086	58																										19	31	34	129		
5087	7																												24	90		
5088	25																															
5089	42																							6	9	11	78	79	93	151		
5090	46																															
5091	0																											42	75	78		
5092	58																													42		
5093	121																													52		
5094	17																															
5095	17																													31		
5096	32																													82		
5097	58																												7	52		
5098	53																											17	31	80		
5099	31																															
5100	50																													7		
5101	30																							33	38	51	65	73	123	161		
5102	7																													35		
5103	19																															
5104	25																															
5105	123																											26	60	139		
5106	29			11	14	26		5	9	35		31	39		57		42	54	63	90	104		126							128		
5107	8																												31	49		
5108	7																															
5109	19																													129		
5110	11																									17	35	46	56	60		
5111	31																													75		
5112	18																															
5113	8																										24	34	60	68		
5114	0																									7	11	14	41	74		
5115	123																									1	10	17	23	27		
5116	32																													47		
5117	64																												19	56		
5118	11																													17		
5119	50																													25		
5120	36																															
5121	5																															
5122	58																												11	18		
5123	77																												17	25		
5124	29																															
5125	19																															
5126	31																															
5127	0	4	5	7	11	14	15	42		24	72	78	96			97	104	120					123							142		
5128	101																													85		
5129	4																											7	14	142		
5130	4																								7	17	24	56	65	130		
5131	78																								1	2	13	41	43	47		
5132	11																													49		
5133	42																	5	7	11	13	34	52	60	72	73	78	88	93	163		
5134	101																								19	20	28	35	65	90		
5135	18																													79		
5136	59																									24	52	74	109	126		
5137	12																															
5138	89																												2	49		
5139	49																													13		
5140	8																							34	39	42	57	78	83	164		
5141	50																															
5142	50																													83		
5143	90																												31	85		
5144	59																													51		
5145	129																													57		
5146	5																											31	52	53		
5147	5																															
5148	0																		4	6	8	10	12	45	49	52	79	90	100	147		
5149	51																													80		
5150	70																								19	52	56	60	68	92		
5151	65																												46	57		
5152	4																								5	9	18	23	33	40		
5153	17																													23		
5154	8																													24		
5155	4																										5	19	89	158		
5156	96																															
5157	19																													116		
5158	7																											34	52	75		
5159	32																											4	65	94		
5160	49																															
5161	92																													7		
5162	11																										23	63	111	115		
5163	30																								4	7	11	14	34	90		
5164	11																													7		
5165	94																															
5166	11																													9		
5167	49																															
5168	4																					7	11	19	31	51	67	79	107	140		
5169	34																												13	35		
5170	59																										17	34	39	49		
5171	11																										24	39	49	51		
5172	11																															
5173	123																									5	9	10	51	79		
5174	11																											7	63	75		
5175	70																													149		
5176	25																													85		
5177	30																											7	23	51		
5178	40																							23	31	33	34	47	52	69		
5179	17																															
5180	75																															
5181	42																													93		
5182	4																										5	31	47	63		
5183	41																															
5184	4																								8	17	34	40	47	67		
5185	50																												5	69		
5186	31																													20		
5187	1																															
5188	30																							11	17	23	25	31	41	94		
5189	50																												52	90		
5190	0																											4	8	75		
5191	7																										5	31	39	44		
5192	67																													49		
5193	4																											7	35	52		
5194	29																										11	19	52	82		
5195	11																															
5196	30																				2	4	8	27	53	63	65	103	104	151		
5197	50																								8	26	31	49	52	109		
5198	7																										5	24	31	66		
5199	50																						8	11	23	24	52	68	70	92		
5200	30																					5	6	18	31	34	52	75	78	94		
5201	19																															
5202	22																															
5203	76																															
5204	11																													1		
5205	123																												11	45		
